date,return,turnover,dominant_regime,effective_positions,weight_AGG,weight_GLD,weight_SPY,weight_USO,weight_UUP,template_prob_0,template_prob_1,template_prob_2,template_prob_3,template_prob_4,template_prob_5,n_states
2023-12-01,0.0031570013394643043,0.00445261482511472,1,5,0.2,0.2,0.2,0.2,0.2,0.006718443056909159,0.979844619755233,0.0,0.0,0.013436937188239169,0.0,4
2023-12-04,-0.007536575698491888,0.0035854032470136743,0,5,0.2,0.2,0.2,0.2,0.2,0.9946806975305794,0.005319302469420572,0.0,0.0,3.393923473190203e-19,0.0,4
2023-12-05,-0.0013421996487217314,0.0028321248386571074,1,5,0.2,0.2,0.2,0.2,0.2,0.005098971040702877,0.9898021853695492,0.0,0.0,0.005098843589747817,0.0,4
2023-12-06,-0.007607130409010932,0.00691221940142879,1,5,0.2,0.2,0.2,0.2,0.2,1.944884933098295e-14,0.9999999999996138,0.0,0.0,9.00406470233073e-50,0.0,4
2023-12-07,0.001902463142619304,0.0018377420960858926,1,5,0.2,0.2,0.2,0.2,0.2,0.004898615455464268,0.9951013845445366,0.0,0.0,5.666610144043275e-18,0.0,4
2023-12-08,0.002226111992193758,0.004582669038474291,1,5,0.2,0.2,0.2,0.2,0.2,0.005241210904322236,0.9895176124151522,0.0,0.0,0.005241176680451771,0.0,4
2023-12-11,-0.00034241232003440187,0.002143921567017079,1,5,0.2,0.2,0.2,0.2,0.2,4.476888982804057e-10,0.9795687175297716,0.0,0.0,0.020431282022954904,0.0,4
2023-12-12,-0.0069272782008909855,0.0063227703527098805,1,5,0.2,0.2,0.2,0.2,0.2,3.976303092324476e-22,0.9864822597717817,0.0,0.0,0.013517740228218297,0.0,4
2023-12-13,0.011323613380510888,0.003943092434276846,1,5,0.2,0.2,0.2,0.2,0.2,6.644764442291262e-23,0.9599614101850497,0.0,0.0,0.040038589814950384,0.0,4
2023-12-14,0.0070830948821185135,0.0043136686767198534,0,5,0.2,0.2,0.2,0.2,0.2,0.9863001476244079,0.004566654681705269,0.0,0.0,0.009133197693886881,0.0,4
2023-12-15,-0.0013560687775298064,0.0018245286863237536,1,5,0.2,0.2,0.2,0.2,0.2,0.004827972084983325,0.9951720279150167,0.0,0.0,1.6183703307416636e-19,0.0,4
2023-12-18,0.004374176785190631,0.002184629495138271,1,5,0.2,0.2,0.2,0.2,0.2,2.8271985243523405e-12,0.9999999999918749,0.0,0.0,5.656765570345736e-12,0.0,4
2023-12-19,0.005630404636770958,0.002887864036493354,1,5,0.2,0.2,0.2,0.2,0.2,3.4185669295349815e-15,0.9999999999995809,0.0,0.0,1.0256313166668618e-14,0.0,4
2023-12-20,-0.003924755769784749,0.003181236493693229,1,5,0.2,0.2,0.2,0.2,0.2,0.0062518429674540904,0.9937481569377755,0.0,0.0,9.51616146803219e-11,0.0,4
2023-12-21,0.0026518110183542556,0.0023991051855367235,1,5,0.2,0.2,0.2,0.2,0.2,0.0047604730173951655,0.9952395269826093,0.0,0.0,3.3479185620876984e-17,0.0,4
2023-12-22,-3.760341961900334e-05,0.0013018950802902024,1,5,0.2,0.2,0.2,0.2,0.2,0.0074119524076083085,0.9925880453840559,0.0,0.0,2.207960096042186e-09,0.0,4
2023-12-26,0.006700364780931434,0.0032251944890567957,1,5,0.2,0.2,0.2,0.2,0.2,0.005248597886994401,0.9947514021131059,0.0,0.0,6.242991713349145e-16,0.0,4
2023-12-27,-0.0022099934608338146,0.003849927914995055,1,5,0.2,0.2,0.2,0.2,0.2,0.004828796420846095,0.9951712035791539,0.0,0.0,1.153228920895954e-22,0.0,4
2023-12-28,-0.005980337967169281,0.0038902205993420202,0,5,0.2,0.2,0.2,0.2,0.2,0.9861694625233219,2.514824324068493e-29,0.0,0.0,0.013830537477012253,0.0,4
2023-12-29,-0.0024905720845036505,0.0011667304230715686,0,5,0.2,0.2,0.2,0.2,0.2,0.9863412098404761,0.013658790159525282,0.0,0.0,2.2348412026217962e-17,0.0,4
2024-01-02,-0.00351049460718782,0.0026283096813632667,1,5,0.2,0.2,0.2,0.2,0.2,0.008923683605514425,0.9910763163944857,0.0,0.0,9.782758890934637e-19,0.0,4
2024-01-03,0.004671455614523534,0.0063646458908601655,1,5,0.2,0.2,0.2,0.2,0.2,4.299110627651786e-24,0.9942347717207412,0.0,0.0,0.0057652282792588225,0.0,4
2024-01-04,-0.003082358059677404,0.0014338291696086164,1,5,0.2,0.2,0.2,0.2,0.2,0.007193207918803027,0.9928067920811986,0.0,0.0,1.1225174864888712e-17,0.0,4
2024-01-05,0.0041129619602331855,0.0034750416944978185,1,5,0.2,0.2,0.2,0.2,0.2,0.00812488998467224,0.9918751100150988,0.0,0.0,1.7935606411077733e-13,0.0,4
2024-01-08,-0.006116271764569348,0.006848097672584361,1,5,0.2,0.2,0.2,0.2,0.2,0.0045921389568051195,0.9908157992278389,0.0,0.0,0.0045920618156367185,0.0,4
2024-01-09,0.0033363894416771345,0.002302241307585537,1,5,0.2,0.2,0.2,0.2,0.2,0.005945912405327924,0.9940540875946724,0.0,0.0,2.2507543232335208e-18,0.0,4
2024-01-10,-0.0025593977231873847,0.0019603200587708786,1,5,0.2,0.2,0.2,0.2,0.2,0.008474370991989028,0.9915255813152093,0.0,0.0,4.769307376933806e-08,0.0,4
2024-01-11,0.004836228043072667,0.00245538611154901,1,5,0.2,0.2,0.2,0.2,0.2,0.027398108677117707,0.9589030540580358,0.0,0.0,0.013698837264996086,0.0,4
2024-01-12,0.0037609782005218586,0.0015372682254144454,1,5,0.2,0.2,0.2,0.2,0.2,0.0082069229531296,0.9917930755116732,0.0,0.0,1.534992379686107e-09,0.0,4
2024-01-16,-0.004677265333939218,0.0028840591345216104,1,5,0.2,0.2,0.2,0.2,0.2,4.339865660520949e-18,0.9821500041738085,0.0,0.0,0.017849995826191487,0.0,4
2024-01-17,-0.001694066784572179,0.002868272467667965,1,5,0.2,0.2,0.2,0.2,0.2,0.008578933077679365,0.9914169172618182,0.0,0.0,4.1496602978799534e-06,0.0,4
2024-01-18,0.0067135626802948606,0.0026511176890762905,1,5,0.2,0.2,0.2,0.2,0.2,0.005881962446698711,0.9941180375533014,0.0,0.0,1.2824086749506523e-49,0.0,4
2024-01-19,0.0021306047330766024,0.0022268613737121135,1,5,0.2,0.2,0.2,0.2,0.2,0.005847619582538169,0.9941523804174618,0.0,0.0,4.270213924285078e-37,0.0,4
2024-01-22,0.0026170012306596215,0.001996067741180746,0,5,0.2,0.2,0.2,0.2,0.2,0.9865764587256668,0.006711759322655814,0.0,0.0,0.006711781951674126,0.0,4
2024-01-23,0.0012899105236698462,0.0010908377280403198,0,5,0.2,0.2,0.2,0.2,0.2,0.9864664484957545,0.006766835106755338,0.0,0.0,0.006766716397491563,0.0,4
2024-01-24,4.6551384772630534e-05,0.0027167230804784614,1,5,0.2,0.2,0.2,0.2,0.2,0.006493202699768724,0.9935067973002314,0.0,0.0,7.449519292881208e-51,0.0,4
2024-01-25,0.008087495164622018,0.0031357803836242343,0,5,0.2,0.2,0.2,0.2,0.2,0.9822274910190595,0.011848378847513918,0.0,0.0,0.005924130133461784,0.0,4
2024-01-26,0.0017770661565181813,0.002046931249518366,1,5,0.2,0.2,0.2,0.2,0.2,0.006410043948079625,0.9935899560519202,0.0,0.0,2.153198588807778e-55,0.0,4
2024-01-29,0.000884576030848905,0.003237065429583144,0,5,0.2,0.2,0.2,0.2,0.2,0.9849868080021003,0.015013191997968564,0.0,0.0,4.584739760496439e-14,0.0,4
2024-01-30,0.00246129069825658,0.0016110439075094352,0,5,0.2,0.2,0.2,0.2,0.2,0.9866631459420805,0.0066684844231982895,0.0,0.0,0.006668369634721385,0.0,4
2024-01-31,-0.007285154805213435,0.005620701038742779,0,5,0.2,0.2,0.2,0.2,0.2,0.9866125910507225,0.006693725183391711,0.0,0.0,0.006693683765885705,0.0,4
2024-02-01,-0.000488586672800118,0.006071251476082146,0,5,0.2,0.2,0.2,0.2,0.2,0.9851275780921053,0.014872421907770723,0.0,0.0,1.5764013224666426e-13,0.0,4
2024-02-02,-0.004416577685379331,0.00566698263108556,0,5,0.2,0.2,0.2,0.2,0.2,0.9822354238979494,0.011843135290345013,0.0,0.0,0.0059214408117056905,0.0,4
2024-02-05,-0.00044155721745484637,0.0032270586904051546,0,5,0.2,0.2,0.2,0.2,0.2,0.9870951960520705,0.006452601984483922,0.0,0.0,0.006452201963482682,0.0,4
2024-02-06,0.003933028379968473,0.0015622167652021707,0,5,0.2,0.2,0.2,0.2,0.2,0.9852796344493452,0.007360536150661999,0.0,0.0,0.007359829400141454,0.0,4
2024-02-07,0.002751050700662017,0.002328123422541406,0,5,0.2,0.2,0.2,0.2,0.2,0.9865815494129753,0.006709149414857217,0.0,0.0,0.006709301172033501,0.0,4
2024-02-08,0.005469170706356952,0.004910814786106749,0,5,0.2,0.2,0.2,0.2,0.2,0.9788402199546122,0.010578871645083332,0.0,0.0,0.010580908400304451,0.0,4
2024-02-09,0.0005905193640077577,0.0013362223447503235,0,5,0.2,0.2,0.2,0.2,0.2,0.9868351087831743,0.006582501439357002,0.0,0.0,0.006582389777468519,0.0,4
2024-02-12,0.0008684486697901229,0.001092049042525356,1,5,0.2,0.2,0.2,0.2,0.2,0.006133020393254786,0.9938669796067452,0.0,0.0,2.9471454936796456e-25,0.0,4
2024-02-13,-0.004346265651583981,0.004803684601927524,0,5,0.2,0.2,0.2,0.2,0.2,0.9870943148704698,0.006452866903870909,0.0,0.0,0.0064528182256593,0.0,4
2024-02-14,-0.0008287821246997674,0.003066719519577793,0,5,0.2,0.2,0.2,0.2,0.2,0.9886300849922488,0.005684978408034327,0.0,0.0,0.005684936599716945,0.0,4
2024-02-15,0.005980038859939718,0.002700205782053308,0,5,0.2,0.2,0.2,0.2,0.2,0.9854061427851895,0.0072969612093581,0.0,0.0,0.00729689600556845,0.0,4
2024-02-16,0.0007253991319349673,0.002001596235235631,0,5,0.2,0.2,0.2,0.2,0.2,0.9794556302214473,0.006847910107803998,0.0,0.0,0.013696459671103748,0.0,4
2024-02-20,-0.0027101917829008395,0.0027316753419087264,0,5,0.2,0.2,0.2,0.2,0.2,0.9870264969218399,0.006488169244217908,0.0,0.0,0.006485333833943264,0.0,4
2024-02-21,0.0015226246082452378,0.0018442201926952284,0,5,0.2,0.2,0.2,0.2,0.2,0.9852998146764071,0.007350128727401924,0.0,0.0,0.007350056596453244,0.0,4
2024-02-22,0.0054372162358189875,0.0030259995749529617,0,5,0.2,0.2,0.2,0.2,0.2,0.9901024358357764,0.004948956156737631,0.0,0.0,0.00494860800775744,0.0,4
2024-02-23,-0.0024694335089385793,0.004092715608137287,1,5,0.2,0.2,0.2,0.2,0.2,0.010782306987494371,0.9892176930125056,0.0,0.0,2.6862987699150987e-45,0.0,4
2024-02-26,0.0004362895309633964,0.0023276208169702023,0,5,0.2,0.2,0.2,0.2,0.2,0.9868350972078135,0.006582535149043671,0.0,0.0,0.006582367643142846,0.0,4
2024-02-27,0.002924965045830863,0.0023163246594043174,0,5,0.2,0.2,0.2,0.2,0.2,0.9862996830581744,0.006852715557284656,0.0,0.0,0.0068476013845413805,0.0,4
2024-02-28,7.223540957657036e-06,0.0008908340438033568,1,5,0.2,0.2,0.2,0.2,0.2,0.0,0.9890698567646816,0.0,0.010930143235318417,1.3706110867160039e-93,0.0,4
2024-02-29,0.0017941292671544316,0.0010951632595238292,0,5,0.2,0.2,0.2,0.2,0.2,0.9806045736131717,0.012931296444836047,0.0,0.0,0.006464129941804728,0.0,4
2024-03-01,0.010532485177872974,0.003852837911100776,0,5,0.2,0.2,0.2,0.2,0.2,0.9866581489657847,0.006670997081396261,0.0,0.0,0.006670853952819871,0.0,4
2024-03-04,-4.912285900662306e-05,0.003237547186223974,4,5,0.2,0.2,0.2,0.2,0.2,0.005231369618761739,0.01569603538514686,0.0,0.0,0.9790725949961231,0.0,4
2024-03-05,-0.0014550613262777293,0.002943330627514104,0,5,0.2,0.2,0.2,0.2,0.2,0.9828664535396374,0.01142290554103315,0.0,0.0,0.005710640919329368,0.0,4
2024-03-06,0.004647243548594471,0.002265808992453072,0,5,0.2,0.2,0.2,0.2,0.2,0.9774607912149225,0.015026144488478183,0.0,0.0,0.00751306429686744,0.0,4
2024-03-07,0.002235463237262714,0.002216403501703365,0,5,0.2,0.2,0.2,0.2,0.2,0.995731377737372,0.004268622262627998,0.0,0.0,3.2815578186248516e-26,0.0,4
2024-03-08,-0.001623379764683275,0.0029096896653901527,1,5,0.2,0.2,0.2,0.2,0.2,0.003389749717116722,0.9966102502828834,0.0,0.0,1.471291527287477e-38,0.0,4
2024-03-11,0.0008941045887236321,0.0007535227975516284,0,5,0.2,0.2,0.2,0.2,0.2,0.9942527131830391,0.005747286816804938,0.0,0.0,8.27396679605905e-14,0.0,4
2024-03-12,-0.0011613168562498723,0.0027527384128215593,0,5,0.2,0.2,0.2,0.2,0.2,0.9921907681155614,0.007809231884462644,0.0,0.0,3.3290342022429704e-16,0.0,4
2024-03-13,0.005188083383329634,0.004025095372536661,0,5,0.2,0.2,0.2,0.2,0.2,0.9934160840071143,0.006583915992907927,0.0,0.0,2.5469432897373936e-150,0.0,4
2024-03-14,0.001767999377021834,0.003574396303443611,0,5,0.2,0.2,0.2,0.2,0.2,0.9934596089442234,0.006540391055779118,0.0,0.0,2.6784992918417496e-206,0.0,4
2024-03-15,-0.0017453729362911122,0.0013186658290561815,0,5,0.2,0.2,0.2,0.2,0.2,0.9939399971770116,0.006060002822988394,0.0,0.0,1.457609407237814e-78,0.0,4
2024-03-18,0.006004843257512161,0.0030935548373922928,0,5,0.2,0.2,0.2,0.2,0.2,0.994047329473055,0.005952670526945007,0.0,0.0,9.079490391954255e-85,0.0,4
2024-03-19,0.0030220368818077324,0.0010504473878577975,0,5,0.2,0.2,0.2,0.2,0.2,0.9939436716204573,0.006056328379542671,0.0,0.0,5.49104778723783e-128,0.0,4
2024-03-20,0.0006615839795477642,0.004214843843242749,0,5,0.2,0.2,0.2,0.2,0.2,0.9824332107549811,0.017566789245018945,0.0,0.0,1.967512141318791e-23,0.0,4
2024-03-21,0.0008328196110871211,0.0016809225592146482,0,5,0.2,0.2,0.2,0.2,0.2,0.9931519117198224,0.006848088280177555,0.0,0.0,0.0,0.0,4
2024-03-22,-0.0006580723420242405,0.0019608848517138205,0,5,0.2,0.2,0.2,0.2,0.2,0.9932001203108122,0.006799879689187779,0.0,0.0,4.3756421056290595e-190,0.0,4
2024-03-25,0.0020185115735937846,0.002634052260382408,0,5,0.2,0.2,0.2,0.2,0.2,0.9934617097634503,0.006538290236549597,0.0,0.0,1.0323307561725092e-39,0.0,4
2024-03-26,-0.0005902706909690636,0.0013450201949253698,0,5,0.2,0.2,0.2,0.2,0.2,0.9932902030260238,0.00670979697397633,0.0,0.0,1.8448188688239165e-100,0.0,4
2024-03-27,0.004480292021225107,0.001325172018375037,0,5,0.2,0.2,0.2,0.2,0.2,0.9938244851022,0.006175514897799949,0.0,0.0,1.0502457025674333e-23,0.0,4
2024-03-28,0.005968627003531336,0.003303892336295758,0,5,0.2,0.2,0.2,0.2,0.2,0.9935897528489631,0.006410247151036971,0.0,0.0,1.51852731117736e-310,0.0,4
2024-04-01,0.00337123273202673,0.0031525449701406,3,5,0.2,0.2,0.2,0.2,0.2,0.0,0.012047732851417796,0.0,0.9759016095415013,0.012050657607080979,0.0,4
2024-04-02,0.0040237112899974125,0.00412162123234204,0,5,0.2,0.2,0.2,0.2,0.2,0.9937142304534528,0.006285769546547267,0.0,0.0,1.1180130570995442e-73,0.0,4
2024-04-03,0.0023093325263284117,0.0019596890855154703,0,5,0.2,0.2,0.2,0.2,0.2,0.9821338228378403,0.008937211787416117,0.0,0.0,0.008928965374743499,0.0,4
2024-04-04,-0.0006372749637458598,0.00334904766707457,0,5,0.2,0.2,0.2,0.2,0.2,0.9958677438005005,3.605709329753939e-270,0.0,0.004132256199499572,1.3825057052524e-311,0.0,4
2024-04-05,0.005009513564212931,0.0034738048120614845,0,5,0.2,0.2,0.2,0.2,0.2,0.9936664761858091,0.006333523814190917,0.0,0.0,5.886916834731482e-230,0.0,4
2024-04-08,0.00039886377738271864,0.0011956374831040423,3,5,0.2,0.2,0.2,0.2,0.2,1.100737585144688e-21,1.1007375850554237e-21,0.0,0.9746918978801424,0.025308102119857477,0.0,4
2024-04-09,-0.0006321050756310952,0.002433956110303892,0,5,0.2,0.2,0.2,0.2,0.2,0.993905569460316,0.006094430539683852,0.0,0.0,3.500567737146088e-100,0.0,4
2024-04-10,-0.0019095175107931796,0.0051877808880527315,0,5,0.2,0.2,0.2,0.2,0.2,0.9940854250624441,0.0059145749375558885,0.0,0.0,5.802261895755644e-57,0.0,4
2024-04-11,0.0042146712963077705,0.003675549361903674,0,5,0.2,0.2,0.2,0.2,0.2,0.9940435896571223,0.005956410342877739,0.0,0.0,4.658350737828347e-251,0.0,4
2024-04-12,-0.0035175288604794024,0.004032952699959486,0,5,0.2,0.2,0.2,0.2,0.2,0.9940825340947979,0.005917465905202133,0.0,0.0,9.51296262520711e-120,0.0,4
2024-04-15,0.0006158515755580572,0.003979980220033097,3,5,0.2,0.2,0.2,0.2,0.2,0.01694522884618589,2.603063369960087e-56,0.0,0.9830547711535864,3.8405945577220187e-103,0.0,4
2024-04-16,-0.0011964335103153978,0.000999885642962467,0,5,0.2,0.2,0.2,0.2,0.2,0.9940857322893041,0.00591426771069586,0.0,0.0,0.0,0.0,4
2024-04-17,-0.008407721024681614,0.004325924867612491,0,5,0.2,0.2,0.2,0.2,0.2,0.9933578211242945,0.006642178875705445,0.0,0.0,0.0,0.0,4
2024-04-18,-0.00021009844420776246,0.001182228251079942,0,5,0.2,0.2,0.2,0.2,0.2,0.991742670857261,0.00825732914273897,0.0,0.0,6.804002160272123e-242,0.0,4
2024-04-19,-0.0007405863563660019,0.0016004696702877769,0,5,0.2,0.2,0.2,0.2,0.2,0.994187082790965,0.005812917209035073,0.0,0.0,9.887379765187118e-123,0.0,4
2024-04-22,-0.003151789944239969,0.004337626096550681,0,5,0.2,0.2,0.2,0.2,0.2,0.9951432729480255,0.004856727051974443,0.0,0.0,2.499824819260842e-229,0.0,4
2024-04-23,0.004477314938553167,0.00359674683670963,3,5,0.2,0.2,0.2,0.2,0.2,0.0,0.009813654244818743,0.0,0.9901863457551817,1.628108590033439e-197,0.0,4
2024-04-24,-0.001634562785695959,0.0007673525350552074,0,5,0.2,0.2,0.2,0.2,0.2,0.9941866697594108,0.005813330240589279,0.0,0.0,3.616993520939471e-95,0.0,4
2024-04-25,0.0014432317019594798,0.0026141342455951316,3,5,0.2,0.2,0.2,0.2,0.2,0.0,0.010167226178283396,0.0,0.9898327738217166,9.161256763792108e-300,0.0,4
2024-04-26,0.0037518838341856764,0.001288210452220953,0,5,0.2,0.2,0.2,0.2,0.2,0.9850253384305417,0.009983115722135678,0.0,0.0,0.0049915458473225585,0.0,4
2024-04-29,-0.0019426801568721787,0.0020914617735039304,3,5,0.2,0.2,0.2,0.2,0.2,0.0,0.008826984092600985,0.0,0.9911730159073989,7.365736875443541e-148,0.0,4
2024-04-30,-0.009630285055239263,0.004290792471406443,0,5,0.2,0.2,0.2,0.2,0.2,0.9944151113757571,0.005584888624242809,0.0,0.0,3.6874885935022734e-175,0.0,4
2024-05-01,-0.0047002533971793,0.005358202101681045,0,5,0.2,0.2,0.2,0.2,0.2,0.9945012738122107,0.005498726187789345,0.0,0.0,3.196586606507778e-113,0.0,4
2024-05-02,0.0006186314548910054,0.002517360663203197,0,5,0.2,0.2,0.2,0.2,0.2,0.9944646355422265,0.005535364457773475,0.0,0.0,1.2776753811440264e-149,0.0,4
2024-05-03,0.0006496214663701316,0.0032291539550234477,0,5,0.2,0.2,0.2,0.2,0.2,0.9934641811471131,0.006535818852886867,0.0,0.0,1.627582419684225e-135,0.0,4
2024-05-06,0.005908237213411471,0.0020070898689829586,0,5,0.2,0.2,0.2,0.2,0.2,0.9945361486018778,0.005463851398122228,0.0,0.0,6.96199056428685e-203,0.0,4
2024-05-07,-0.00015285744243147552,0.001283627911681351,0,5,0.2,0.2,0.2,0.2,0.2,0.9931094503475935,0.006890549652406565,0.0,0.0,4.490749400060434e-105,0.0,4
2024-05-08,0.0009025114987300855,0.001528465672497925,0,5,0.2,0.2,0.2,0.2,0.2,0.9946510354746192,0.005348964525380917,0.0,0.0,3.0233808861208463e-146,0.0,4
2024-05-09,0.005032665840781014,0.0023346600200584433,0,5,0.2,0.2,0.2,0.2,0.2,0.9902461579238062,0.009753842076193859,0.0,0.0,2.2735061396060427e-51,0.0,4
2024-05-10,-0.0014776115815436698,0.003029964954461839,3,5,0.2,0.2,0.2,0.2,0.2,0.0,1.7689756207194036e-27,0.0,0.991224431587422,0.008775568412578063,0.0,4
2024-05-13,4.2627358851652324e-07,0.0023200228805777545,0,5,0.2,0.2,0.2,0.2,0.2,0.9948393704799064,0.005160629520093476,0.0,0.0,3.0518615845919547e-225,0.0,4
2024-05-14,0.00029046606831340004,0.002959877054584975,0,5,0.2,0.2,0.2,0.2,0.2,0.993336033203221,0.006663966796779086,0.0,0.0,2.316616818614099e-131,0.0,4
2024-05-15,0.0068483321939366345,0.0026699524917368628,0,5,0.2,0.2,0.2,0.2,0.2,0.9933790141943492,0.0066209858056508215,0.0,0.0,9.339314209088503e-147,0.0,4
2024-05-16,4.5019459052397735e-05,0.001446537202882195,0,5,0.2,0.2,0.2,0.2,0.2,0.9907082730033265,0.004654129587065347,0.0,0.0,0.004637597409608218,0.0,4
2024-05-17,0.004799946793793275,0.0032376389513186776,0,5,0.2,0.2,0.2,0.2,0.2,0.9932020682759541,0.006797931724045978,0.0,0.0,7.9389020544972285e-202,0.0,4
2024-05-20,0.0005026465036961804,0.001011402603583983,0,5,0.2,0.2,0.2,0.2,0.2,0.9947648231553982,0.005235176844601775,0.0,0.0,0.0,0.0,4
2024-05-21,-0.0009234650988043214,0.0014142320522674695,0,5,0.2,0.2,0.2,0.2,0.2,0.9947665345229775,0.00523346547702253,0.0,0.0,1.032369600342518e-251,0.0,4
2024-05-22,-0.007321805270302927,0.004190153455252352,3,5,0.2,0.2,0.2,0.2,0.2,0.0,1.5756252785491833e-50,0.0,0.9912837931802467,0.008716206819753368,0.0,4
2024-05-23,-0.006761765667844078,0.0027837437261063747,0,5,0.2,0.2,0.2,0.2,0.2,0.9907846035079507,0.00921539649204927,0.0,0.0,2.6300394721180635e-239,0.0,4
2024-05-24,0.003508461249978812,0.0023214391236050513,0,5,0.2,0.2,0.2,0.2,0.2,1.0,3.596217638116606e-136,0.0,0.0,1.0999914985212562e-228,0.0,4
2024-05-28,0.007057284450713653,0.005330736715064774,0,5,0.2,0.2,0.2,0.2,0.2,0.9948961129565127,0.005103887043487322,0.0,0.0,4.411986132266556e-190,0.0,4
2024-05-29,-0.005758204363933395,0.002651488548981243,0,5,0.2,0.2,0.2,0.2,0.2,0.99494956805571,0.005050431944290064,0.0,0.0,5.993910036849646e-256,0.0,4
2024-05-30,-0.0033760736650613413,0.0027125107975893153,0,5,0.2,0.2,0.2,0.2,0.2,0.9949749232038033,0.005025076796196694,0.0,0.0,0.0,0.0,4
2024-05-31,-0.0007479173918236271,0.002764390784204318,0,5,0.2,0.2,0.2,0.2,0.2,0.9950250954510454,0.0049749045489546105,0.0,0.0,5.487283028160333e-174,0.0,4
2024-06-03,-0.006060995083466115,0.006856333392022726,3,5,0.2,0.2,0.2,0.2,0.2,0.0,7.300119775080171e-115,0.0,0.9902885802940216,0.00971141970597847,0.0,4
2024-06-04,-0.0028591988018718878,0.002728007098538779,0,5,0.2,0.2,0.2,0.2,0.2,0.9939768223920407,0.0060231776079594165,0.0,0.0,1.0329085175020713e-160,0.0,4
2024-06-05,0.00785312688511013,0.0022422363928903677,0,5,0.2,0.2,0.2,0.2,0.2,0.9950254561134468,0.004974543886553175,0.0,0.0,1.6133254602703568e-149,0.0,4
2024-06-06,0.005025984105300019,0.0032462121360001955,1,5,0.2,0.2,0.2,0.2,0.2,2.259686052956162e-116,0.9917999017560664,0.0,0.0,0.008200098243933602,0.0,4
2024-06-07,-0.008263534701792974,0.005700592396968518,0,5,0.2,0.2,0.2,0.2,0.2,0.9943662348319277,0.0056337651680724195,0.0,0.0,3.465417357682064e-24,0.0,4
2024-06-10,0.009336532328864423,0.00474707399479353,0,5,0.2,0.2,0.2,0.2,0.2,0.9938280625086612,0.006171937491338842,0.0,0.0,0.0,0.0,4
2024-06-11,0.002143716517524563,0.0004477409892613554,0,5,0.2,0.2,0.2,0.2,0.2,0.9902456281226806,0.009754371877319527,0.0,0.0,1.9888632326853045e-66,0.0,4
2024-06-12,0.0034537116563311265,0.0017495597599020835,1,5,0.2,0.2,0.2,0.2,0.2,0.05780885210354885,0.9421911478966087,0.0,0.0,2.1397178884581136e-74,0.0,4
2024-06-13,-9.905405907924001e-05,0.002227189516069039,0,5,0.2,0.2,0.2,0.2,0.2,0.9935470029496581,0.006452997050341785,0.0,0.0,1.6710396299159776e-77,0.0,4
2024-06-14,0.004695962631567686,0.001640812320319665,0,5,0.2,0.2,0.2,0.2,0.2,0.995197553773761,0.004802446226238944,0.0,0.0,2.8604532918704613e-127,0.0,4
2024-06-17,0.003790237183866019,0.004529247266828934,0,5,0.2,0.2,0.2,0.2,0.2,0.9952209097768334,0.004779090223166537,0.0,0.0,5.129781223151277e-90,0.0,4
2024-06-18,0.004204204589069604,0.0014124437830199399,0,5,0.2,0.2,0.2,0.2,0.2,0.9952480648993318,0.004751935100668141,0.0,0.0,6.788040205342113e-147,0.0,4
2024-06-20,0.004290712789100315,0.002639673382039451,0,5,0.2,0.2,0.2,0.2,0.2,0.9953912433975655,0.00460875660243457,0.0,0.0,9.570243235825348e-198,0.0,4
2024-06-21,-0.004812447422809107,0.0031163752102497944,0,5,0.2,0.2,0.2,0.2,0.2,0.9941174052351627,0.00588259476483733,0.0,0.0,3.3996821147547903e-217,0.0,4
2024-06-24,0.0022662997858538428,0.0025406114262278984,0,5,0.2,0.2,0.2,0.2,0.2,0.9943187129339256,0.00568128706607443,0.0,0.0,3.5154566297480355e-115,0.0,4
2024-06-25,-0.002057530505764316,0.002187101479960901,0,5,0.2,0.2,0.2,0.2,0.2,0.9953419886859891,0.004658011314010882,0.0,0.0,0.0,0.0,4
2024-06-26,-0.0019245822544119665,0.0019844380799541733,0,5,0.2,0.2,0.2,0.2,0.2,0.9953915462789746,0.004608453721025433,0.0,0.0,1.5815787699248258e-123,0.0,4
2024-06-27,0.005573008853205952,0.002978771804982183,0,5,0.2,0.2,0.2,0.2,0.2,0.9934655771943474,0.006534422805652615,0.0,0.0,1.8544266951774505e-64,0.0,4
2024-06-28,-0.0025840750238277366,0.0010526625215215163,0,5,0.2,0.2,0.2,0.2,0.2,0.9942851287460773,0.005714871253922661,0.0,0.0,2.0402860286419306e-241,0.0,4
2024-07-01,0.004765613357193122,0.003915482731225606,0,5,0.2,0.2,0.2,0.2,0.2,0.9954537862556476,0.004546213744352478,0.0,0.0,5.966606535492089e-117,0.0,4
2024-07-02,0.0006637521438635832,0.0017407527878704337,0,5,0.2,0.2,0.2,0.2,0.2,0.9954023539913099,0.0045976460086900725,0.0,0.0,9.053095720290524e-180,0.0,4
2024-07-03,0.0037742430430352416,0.0019403962772690658,4,5,0.2,0.2,0.2,0.2,0.2,0.008619174140788227,0.0086194496265226,0.0,0.0,0.9827613762326892,0.0,4
2024-07-05,0.0042432486799198095,0.002289269129829255,3,5,0.2,0.2,0.2,0.2,0.2,0.0,0.006329002238253331,0.0,0.9936709977617466,1.2019319235435953e-57,0.0,4
2024-07-08,-0.00405904851695107,0.003069528251351747,0,5,0.2,0.2,0.2,0.2,0.2,0.9820125718402734,3.3118813470903624e-30,0.0,0.01199141260216975,0.005996015557556954,0.0,4
